exception_id,trade_id,account_id,customer_id,exception_reason,priority,exception_status,exception_amount,currency,created_ts,sla_due_ts,resolved_ts,case_owner,escalation_level,policy_id,policy_version_expected,source_system
EXC-0000098,TRD-00014665,ACC-0000252,CUST-000227,ACCOUNT_RESTRICTION,P3,PENDING_COUNTERPARTY,1013900.38,AUD,2026-07-09T15:42:40,2026-07-09T19:42:40,,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000099,TRD-00005791,ACC-0000604,CUST-000068,ACCOUNT_RESTRICTION,P3,OPEN,26629.71,GBP,2026-05-31T00:50:58,2026-05-31T04:50:58,,OPS-011,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000100,TRD-00010198,ACC-0000990,CUST-000203,MARKET_CUTOFF_MISSED,P1,IN_PROGRESS,4620397.27,AUD,2026-07-02T22:38:56,2026-07-02T23:38:56,,OPS-047,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000101,TRD-00000354,ACC-0000798,CUST-000123,INSUFFICIENT_CASH,P3,PENDING_COUNTERPARTY,8037244.60,USD,2026-07-16T11:09:38,2026-07-16T15:09:38,,OPS-036,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000102,TRD-00003899,ACC-0000596,CUST-000200,LATE_AFFIRMATION,P3,OPEN,4344329.27,EUR,2026-06-18T04:25:46,2026-06-18T08:25:46,,OPS-052,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000103,TRD-00018693,ACC-0000616,CUST-000249,SSI_MISMATCH,P3,PENDING_COUNTERPARTY,8333620.78,USD,2026-05-26T11:49:54,2026-05-26T15:49:54,,OPS-073,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000104,TRD-00016746,ACC-0000737,CUST-000491,ACCOUNT_RESTRICTION,P2,RESOLVED,3578649.25,EUR,2026-06-13T11:01:30,2026-06-13T13:01:30,2026-06-13T13:31:30,OPS-046,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000105,TRD-00002462,ACC-0000332,CUST-000085,COUNTERPARTY_MISMATCH,P3,RESOLVED,84407.82,EUR,2026-04-08T16:09:22,2026-04-08T20:09:22,2026-04-08T19:53:22,OPS-057,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000106,TRD-00015914,ACC-0000266,CUST-000208,SSI_MISMATCH,P4,RESOLVED,159398.38,GBP,2026-02-15T05:26:53,2026-02-15T13:26:53,2026-02-15T14:45:53,OPS-057,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000107,TRD-00003921,ACC-0000754,CUST-000053,MARKET_CUTOFF_MISSED,P4,RESOLVED,1225894.84,USD,2026-07-12T04:22:57,2026-07-12T12:22:57,2026-07-12T14:12:57,OPS-030,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000108,TRD-00016022,ACC-0000793,CUST-000090,LATE_AFFIRMATION,P2,RESOLVED,584582.08,USD,2026-03-01T01:08:41,2026-03-01T03:08:41,2026-03-01T03:22:41,OPS-022,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000109,TRD-00009677,ACC-0000473,CUST-000143,MARKET_CUTOFF_MISSED,P3,IN_PROGRESS,2303908.52,USD,2026-01-16T23:00:52,2026-01-17T03:00:52,,OPS-028,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000110,TRD-00007040,ACC-0000089,CUST-000226,SSI_MISMATCH,P2,IN_PROGRESS,24526.03,EUR,2026-06-23T02:08:39,2026-06-23T04:08:39,,OPS-020,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000111,TRD-00017532,ACC-0000355,CUST-000005,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,7500699.58,USD,2026-07-19T21:03:33,2026-07-20T01:03:33,,OPS-037,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000112,TRD-00004223,ACC-0000040,CUST-000364,INSUFFICIENT_SECURITIES,P3,ESCALATED,804764.07,JPY,2026-07-12T05:20:09,2026-07-12T09:20:09,,OPS-007,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000113,TRD-00006723,ACC-0000957,CUST-000460,INSUFFICIENT_CASH,P4,PENDING_COUNTERPARTY,6420391.16,USD,2026-03-15T21:24:34,2026-03-16T05:24:34,,OPS-052,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000114,TRD-00003691,ACC-0000760,CUST-000174,INSUFFICIENT_SECURITIES,P3,RESOLVED,7391759.76,GBP,2026-07-04T01:29:57,2026-07-04T05:29:57,2026-07-04T07:09:57,OPS-004,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000115,TRD-00009445,ACC-0000488,CUST-000395,SSI_MISMATCH,P3,IN_PROGRESS,3349910.86,EUR,2026-05-21T04:25:35,2026-05-21T08:25:35,,OPS-034,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000116,TRD-00004268,ACC-0000668,CUST-000429,SSI_MISMATCH,P3,PENDING_COUNTERPARTY,186420.49,USD,2026-06-21T21:20:43,2026-06-22T01:20:43,,OPS-013,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000117,TRD-00003439,ACC-0000835,CUST-000406,INSUFFICIENT_SECURITIES,P2,OPEN,1091733.11,CAD,2026-03-16T04:20:34,2026-03-16T06:20:34,,OPS-034,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000118,TRD-00005461,ACC-0000646,CUST-000079,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,846826.92,USD,2026-06-30T13:51:50,2026-06-30T17:51:50,,OPS-007,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000119,TRD-00011238,ACC-0000054,CUST-000219,INSUFFICIENT_SECURITIES,P3,RESOLVED,8797825.79,EUR,2026-06-27T01:19:08,2026-06-27T05:19:08,2026-06-27T07:49:08,OPS-003,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000120,TRD-00009160,ACC-0000998,CUST-000433,INSUFFICIENT_CASH,P2,RESOLVED,2175997.26,CAD,2026-05-14T00:44:32,2026-05-14T02:44:32,2026-05-14T02:37:32,OPS-002,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000121,TRD-00001310,ACC-0000627,CUST-000281,COUNTERPARTY_MISMATCH,P2,RESOLVED,3857970.76,GBP,2026-07-10T17:03:31,2026-07-10T19:03:31,2026-07-10T20:43:31,OPS-033,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000122,TRD-00017653,ACC-0000617,CUST-000228,COUNTERPARTY_MISMATCH,P2,IN_PROGRESS,6941603.53,USD,2026-07-18T12:07:18,2026-07-18T14:07:18,,OPS-067,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000123,TRD-00000925,ACC-0000556,CUST-000020,COUNTERPARTY_MISMATCH,P3,RESOLVED,2234968.57,EUR,2026-05-01T11:40:27,2026-05-01T15:40:27,2026-05-01T17:17:27,OPS-009,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000124,TRD-00016406,ACC-0000101,CUST-000228,INSUFFICIENT_SECURITIES,P2,ESCALATED,7168413.19,USD,2026-05-22T07:23:05,2026-05-22T09:23:05,,OPS-020,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000125,TRD-00001770,ACC-0000065,CUST-000321,INSUFFICIENT_CASH,P4,RESOLVED,938813.94,SGD,2026-02-25T20:57:49,2026-02-26T04:57:49,2026-02-26T06:01:49,OPS-002,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000126,TRD-00018005,ACC-0000277,CUST-000385,LATE_AFFIRMATION,P4,OPEN,1349755.94,EUR,2026-05-09T01:38:32,2026-05-09T09:38:32,,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000127,TRD-00019706,ACC-0000168,CUST-000233,INSUFFICIENT_CASH,P4,IN_PROGRESS,409691.35,USD,2026-02-10T16:17:32,2026-02-11T00:17:32,,OPS-028,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000128,TRD-00004777,ACC-0000173,CUST-000223,ACCOUNT_RESTRICTION,P1,OPEN,7037513.73,USD,2026-07-18T06:28:40,2026-07-18T07:28:40,,OPS-030,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000129,TRD-00013190,ACC-0000422,CUST-000202,INSUFFICIENT_SECURITIES,P4,OPEN,5745971.46,SGD,2026-04-21T10:12:54,2026-04-21T18:12:54,,OPS-008,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000130,TRD-00009824,ACC-0000282,CUST-000128,MARKET_CUTOFF_MISSED,P2,IN_PROGRESS,3414362.69,CAD,2026-03-12T14:24:58,2026-03-12T16:24:58,,OPS-050,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000131,TRD-00006892,ACC-0000889,CUST-000473,ACCOUNT_RESTRICTION,P2,IN_PROGRESS,525134.47,GBP,2026-07-02T00:47:14,2026-07-02T02:47:14,,OPS-002,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000132,TRD-00012124,ACC-0000148,CUST-000383,MARKET_CUTOFF_MISSED,P4,PENDING_COUNTERPARTY,2874937.74,AUD,2026-07-05T17:35:40,2026-07-06T01:35:40,,OPS-026,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000133,TRD-00016937,ACC-0000469,CUST-000256,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,331280.50,CAD,2026-05-08T23:54:44,2026-05-09T03:54:44,,OPS-010,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000134,TRD-00006155,ACC-0000203,CUST-000116,LATE_AFFIRMATION,P3,IN_PROGRESS,830575.32,CAD,2026-07-19T13:07:51,2026-07-19T17:07:51,,OPS-022,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000135,TRD-00015303,ACC-0000079,CUST-000493,COUNTERPARTY_MISMATCH,P4,RESOLVED,3262059.75,USD,2026-04-26T18:56:01,2026-04-27T02:56:01,2026-04-27T03:13:01,OPS-037,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000136,TRD-00003823,ACC-0000525,CUST-000470,INSUFFICIENT_SECURITIES,P2,RESOLVED,7913707.79,USD,2026-07-02T01:27:31,2026-07-02T03:27:31,2026-07-02T05:43:31,OPS-046,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000137,TRD-00018377,ACC-0000355,CUST-000005,LATE_AFFIRMATION,P2,RESOLVED,2362605.43,USD,2026-07-18T22:41:36,2026-07-19T00:41:36,2026-07-19T03:30:36,OPS-044,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000138,TRD-00002658,ACC-0000946,CUST-000499,INSUFFICIENT_CASH,P3,IN_PROGRESS,1271538.78,USD,2026-04-07T04:20:09,2026-04-07T08:20:09,,OPS-069,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000139,TRD-00002015,ACC-0000414,CUST-000376,MARKET_CUTOFF_MISSED,P3,IN_PROGRESS,556407.09,USD,2026-05-07T00:32:42,2026-05-07T04:32:42,,OPS-037,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000140,TRD-00000864,ACC-0000855,CUST-000123,LATE_AFFIRMATION,P3,OPEN,10371090.24,USD,2026-07-12T18:31:38,2026-07-12T22:31:38,,OPS-065,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000141,TRD-00007815,ACC-0000313,CUST-000224,MARKET_CUTOFF_MISSED,P2,PENDING_COUNTERPARTY,1671608.96,USD,2026-07-18T03:29:23,2026-07-18T05:29:23,,OPS-062,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000142,TRD-00000531,ACC-0000372,CUST-000405,INSUFFICIENT_CASH,P2,ESCALATED,3209722.67,USD,2026-06-30T10:19:01,2026-06-30T12:19:01,,OPS-061,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000143,TRD-00002986,ACC-0000277,CUST-000385,MARKET_CUTOFF_MISSED,P4,ESCALATED,2895968.18,EUR,2026-06-24T01:28:32,2026-06-24T09:28:32,,OPS-066,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000144,TRD-00003238,ACC-0000419,CUST-000496,LATE_AFFIRMATION,P4,RESOLVED,7023018.85,USD,2026-07-06T20:12:32,2026-07-07T04:12:32,2026-07-07T05:36:32,OPS-030,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000145,TRD-00001485,ACC-0000926,CUST-000122,INSUFFICIENT_CASH,P3,RESOLVED,1067711.44,SGD,2026-06-10T07:23:31,2026-06-10T11:23:31,2026-06-10T14:16:31,OPS-047,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000146,TRD-00009674,ACC-0000063,CUST-000320,COUNTERPARTY_MISMATCH,P3,RESOLVED,1207156.62,CAD,2026-05-17T18:07:48,2026-05-17T22:07:48,2026-05-17T23:59:48,OPS-022,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000147,TRD-00011626,ACC-0000963,CUST-000211,SSI_MISMATCH,P3,ESCALATED,2953007.03,EUR,2026-07-16T11:52:02,2026-07-16T15:52:02,,OPS-021,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000148,TRD-00010721,ACC-0000695,CUST-000142,ACCOUNT_RESTRICTION,P4,ESCALATED,242562.99,GBP,2026-07-13T16:10:58,2026-07-14T00:10:58,,OPS-010,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000149,TRD-00017015,ACC-0000771,CUST-000292,LATE_AFFIRMATION,P3,IN_PROGRESS,2091991.90,USD,2026-03-05T12:07:28,2026-03-05T16:07:28,,OPS-024,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000150,TRD-00001137,ACC-0000786,CUST-000344,INSUFFICIENT_SECURITIES,P2,OPEN,158709.51,GBP,2026-07-01T03:57:01,2026-07-01T05:57:01,,OPS-060,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000151,TRD-00012540,ACC-0000557,CUST-000377,INSUFFICIENT_SECURITIES,P2,IN_PROGRESS,1649760.04,USD,2026-07-14T02:50:57,2026-07-14T04:50:57,,OPS-031,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000152,TRD-00005705,ACC-0000750,CUST-000364,LATE_AFFIRMATION,P3,RESOLVED,2911001.16,JPY,2026-06-26T06:42:12,2026-06-26T10:42:12,2026-06-26T13:37:12,OPS-015,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000153,TRD-00018882,ACC-0000204,CUST-000317,INSUFFICIENT_CASH,P4,RESOLVED,12622248.04,USD,2026-07-15T21:06:13,2026-07-16T05:06:13,2026-07-16T07:26:13,OPS-061,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000154,TRD-00013899,ACC-0000244,CUST-000163,MARKET_CUTOFF_MISSED,P2,ESCALATED,1381451.94,EUR,2026-04-03T21:13:01,2026-04-03T23:13:01,,OPS-050,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000155,TRD-00014315,ACC-0000075,CUST-000030,MARKET_CUTOFF_MISSED,P3,IN_PROGRESS,8761845.90,USD,2026-04-19T16:48:02,2026-04-19T20:48:02,,OPS-036,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000156,TRD-00009642,ACC-0000786,CUST-000344,INSUFFICIENT_CASH,P3,OPEN,3164973.12,GBP,2026-07-19T19:41:57,2026-07-19T23:41:57,,OPS-066,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000157,TRD-00008958,ACC-0000213,CUST-000261,MARKET_CUTOFF_MISSED,P1,IN_PROGRESS,7661753.70,USD,2026-05-21T00:55:47,2026-05-21T01:55:47,,OPS-005,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000158,TRD-00008123,ACC-0000844,CUST-000210,SSI_MISMATCH,P2,OPEN,949806.08,USD,2026-06-26T08:53:53,2026-06-26T10:53:53,,OPS-045,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000159,TRD-00003006,ACC-0000768,CUST-000059,LATE_AFFIRMATION,P4,PENDING_COUNTERPARTY,1231563.74,USD,2026-07-08T20:46:20,2026-07-09T04:46:20,,OPS-011,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000160,TRD-00008188,ACC-0000397,CUST-000016,COUNTERPARTY_MISMATCH,P1,OPEN,2570399.01,USD,2026-05-08T01:45:42,2026-05-08T02:45:42,,OPS-071,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000161,TRD-00010074,ACC-0000043,CUST-000030,SSI_MISMATCH,P1,OPEN,1007623.78,USD,2026-07-03T19:56:10,2026-07-03T20:56:10,,OPS-037,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000162,TRD-00003513,ACC-0000306,CUST-000416,ACCOUNT_RESTRICTION,P3,RESOLVED,3801250.02,USD,2026-07-13T15:47:44,2026-07-13T19:47:44,2026-07-13T21:05:44,OPS-013,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000163,TRD-00008115,ACC-0000441,CUST-000154,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,7765797.23,USD,2026-06-05T02:05:25,2026-06-05T06:05:25,,OPS-013,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000164,TRD-00014639,ACC-0000435,CUST-000194,INSUFFICIENT_CASH,P2,RESOLVED,4289646.20,SGD,2026-06-04T16:23:10,2026-06-04T18:23:10,2026-06-04T20:34:10,OPS-025,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000165,TRD-00001996,ACC-0000386,CUST-000105,SSI_MISMATCH,P3,RESOLVED,88324.08,CAD,2026-06-07T23:38:52,2026-06-08T03:38:52,2026-06-08T06:06:52,OPS-037,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000166,TRD-00011686,ACC-0000185,CUST-000057,INSUFFICIENT_SECURITIES,P4,RESOLVED,1386142.94,GBP,2026-07-18T18:39:07,2026-07-19T02:39:07,2026-07-19T02:59:07,OPS-012,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000167,TRD-00011113,ACC-0000121,CUST-000337,SSI_MISMATCH,P2,PENDING_COUNTERPARTY,5132339.06,USD,2026-03-19T16:43:56,2026-03-19T18:43:56,,OPS-053,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000168,TRD-00009085,ACC-0000978,CUST-000292,SSI_MISMATCH,P1,IN_PROGRESS,212798.89,USD,2026-05-13T02:59:56,2026-05-13T03:59:56,,OPS-034,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000169,TRD-00014851,ACC-0000739,CUST-000124,MARKET_CUTOFF_MISSED,P1,PENDING_COUNTERPARTY,2722443.98,USD,2026-06-13T20:17:21,2026-06-13T21:17:21,,OPS-012,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000170,TRD-00000114,ACC-0000318,CUST-000402,INSUFFICIENT_SECURITIES,P4,RESOLVED,2768771.57,USD,2026-05-22T19:14:27,2026-05-23T03:14:27,2026-05-23T04:55:27,OPS-059,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000171,TRD-00011761,ACC-0000906,CUST-000015,LATE_AFFIRMATION,P3,IN_PROGRESS,3092564.83,USD,2026-05-27T04:23:00,2026-05-27T08:23:00,,OPS-060,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000172,TRD-00000250,ACC-0000800,CUST-000357,LATE_AFFIRMATION,P4,IN_PROGRESS,2811374.67,USD,2026-07-08T12:23:30,2026-07-08T20:23:30,,OPS-024,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000173,TRD-00014151,ACC-0000974,CUST-000374,INSUFFICIENT_SECURITIES,P4,PENDING_COUNTERPARTY,1038478.95,USD,2026-07-01T23:43:45,2026-07-02T07:43:45,,OPS-045,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000174,TRD-00010267,ACC-0000710,CUST-000068,INSUFFICIENT_CASH,P2,RESOLVED,606965.97,GBP,2026-04-01T19:54:12,2026-04-01T21:54:12,2026-04-01T23:36:12,OPS-049,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000175,TRD-00019208,ACC-0000114,CUST-000198,SSI_MISMATCH,P3,PENDING_COUNTERPARTY,13051829.31,USD,2026-04-30T15:53:25,2026-04-30T19:53:25,,OPS-038,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000176,TRD-00009863,ACC-0000841,CUST-000143,LATE_AFFIRMATION,P4,IN_PROGRESS,405750.99,USD,2026-07-17T13:16:52,2026-07-17T21:16:52,,OPS-019,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000177,TRD-00000033,ACC-0000820,CUST-000209,LATE_AFFIRMATION,P4,IN_PROGRESS,6713969.65,EUR,2026-07-14T20:02:56,2026-07-15T04:02:56,,OPS-073,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000178,TRD-00019740,ACC-0000656,CUST-000164,INSUFFICIENT_CASH,P2,IN_PROGRESS,10470251.91,CAD,2026-06-07T12:34:57,2026-06-07T14:34:57,,OPS-053,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000179,TRD-00015957,ACC-0000338,CUST-000331,SSI_MISMATCH,P4,RESOLVED,6383853.96,USD,2026-04-18T14:09:43,2026-04-18T22:09:43,2026-04-18T23:34:43,OPS-074,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000180,TRD-00015781,ACC-0000054,CUST-000219,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,7195611.49,EUR,2026-03-07T08:14:15,2026-03-07T12:14:15,,OPS-015,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000181,TRD-00008513,ACC-0000622,CUST-000213,SSI_MISMATCH,P3,ESCALATED,458059.78,USD,2026-06-11T15:10:33,2026-06-11T19:10:33,,OPS-055,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000182,TRD-00017565,ACC-0000680,CUST-000006,MARKET_CUTOFF_MISSED,P3,RESOLVED,5921426.53,SGD,2026-06-16T17:31:25,2026-06-16T21:31:25,2026-06-16T23:16:25,OPS-054,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000183,TRD-00002144,ACC-0000090,CUST-000334,INSUFFICIENT_SECURITIES,P4,OPEN,2371954.38,GBP,2026-06-16T15:24:48,2026-06-16T23:24:48,,OPS-032,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000184,TRD-00009029,ACC-0000268,CUST-000026,COUNTERPARTY_MISMATCH,P2,OPEN,1123731.33,USD,2026-06-24T15:25:29,2026-06-24T17:25:29,,OPS-064,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000185,TRD-00011218,ACC-0000122,CUST-000118,INSUFFICIENT_CASH,P3,IN_PROGRESS,4433853.54,USD,2026-05-16T13:50:38,2026-05-16T17:50:38,,OPS-014,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000186,TRD-00018381,ACC-0000040,CUST-000364,INSUFFICIENT_CASH,P3,RESOLVED,2193051.08,JPY,2026-07-14T03:10:59,2026-07-14T07:10:59,2026-07-14T08:36:59,OPS-059,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000187,TRD-00014803,ACC-0000702,CUST-000001,INSUFFICIENT_SECURITIES,P2,RESOLVED,4242068.27,AUD,2026-07-09T15:32:21,2026-07-09T17:32:21,2026-07-09T17:55:21,OPS-023,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000188,TRD-00014280,ACC-0000908,CUST-000322,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,9939120.51,GBP,2026-07-20T18:15:50,2026-07-20T22:15:50,,OPS-065,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000189,TRD-00003269,ACC-0000712,CUST-000218,COUNTERPARTY_MISMATCH,P3,OPEN,2314210.94,USD,2026-06-07T16:51:03,2026-06-07T20:51:03,,OPS-057,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000190,TRD-00010333,ACC-0000220,CUST-000326,INSUFFICIENT_CASH,P4,ESCALATED,160031.72,GBP,2026-03-07T10:58:15,2026-03-07T18:58:15,,OPS-034,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000191,TRD-00000828,ACC-0001000,CUST-000351,INSUFFICIENT_SECURITIES,P3,PENDING_COUNTERPARTY,5278015.28,USD,2026-07-17T02:24:52,2026-07-17T06:24:52,,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000192,TRD-00002580,ACC-0000799,CUST-000146,SSI_MISMATCH,P2,RESOLVED,3132600.39,USD,2026-07-18T13:35:37,2026-07-18T15:35:37,2026-07-18T16:41:37,OPS-044,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000193,TRD-00003467,ACC-0000550,CUST-000302,INSUFFICIENT_SECURITIES,P3,RESOLVED,7297807.95,USD,2026-05-10T21:42:52,2026-05-11T01:42:52,2026-05-11T03:21:52,OPS-067,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000194,TRD-00018573,ACC-0000840,CUST-000103,ACCOUNT_RESTRICTION,P4,OPEN,5698364.09,USD,2026-05-14T18:17:14,2026-05-15T02:17:14,,OPS-042,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000195,TRD-00007369,ACC-0000685,CUST-000312,ACCOUNT_RESTRICTION,P2,IN_PROGRESS,984146.27,USD,2026-07-19T17:25:53,2026-07-19T19:25:53,,OPS-069,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0000196,TRD-00011351,ACC-0000970,CUST-000070,SSI_MISMATCH,P3,RESOLVED,1506833.83,USD,2026-07-10T20:59:48,2026-07-11T00:59:48,2026-07-11T02:16:48,OPS-041,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
