case_id,case_type,linked_record_id,customer_id,account_id,priority,case_status,created_ts,last_updated_ts,owner_id,queue_name,sla_breached_flag,data_classification,source_system
CASE-0000113,SETTLEMENT_EXCEPTION,EXC-0000238,CUST-000352,ACC-0000046,P2,IN_PROGRESS,2026-06-25T16:00:45,2026-06-28T23:00:45,CASE-041,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000114,RECONCILIATION_BREAK,BRK-0001209,CUST-000085,ACC-0000811,P3,CLOSED,2026-07-12T01:48:16,2026-07-15T19:48:16,CASE-030,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000115,CORPORATE_ACTION,CA-0000750,CUST-000371,ACC-0000229,P2,IN_PROGRESS,2026-04-24T01:24:02,2026-04-26T02:24:02,CASE-066,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000116,SETTLEMENT_EXCEPTION,EXC-0000178,CUST-000164,ACC-0000656,P3,WAITING,2026-05-01T20:04:00,2026-05-03T21:04:00,CASE-005,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000117,SETTLEMENT_EXCEPTION,EXC-0000429,CUST-000157,ACC-0000457,P3,IN_PROGRESS,2026-05-07T12:00:15,2026-05-19T00:00:15,CASE-055,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000118,RECONCILIATION_BREAK,BRK-0000871,CUST-000347,ACC-0000730,P4,IN_PROGRESS,2026-05-06T19:52:01,2026-05-09T20:52:01,CASE-059,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000119,CORPORATE_ACTION,CA-0000794,CUST-000112,ACC-0000403,P3,WAITING,2026-05-30T19:08:15,2026-06-06T00:08:15,CASE-071,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000120,SETTLEMENT_EXCEPTION,EXC-0002172,CUST-000244,ACC-0000595,P4,CLOSED,2026-05-22T16:03:16,2026-05-24T21:03:16,CASE-067,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000121,SETTLEMENT_EXCEPTION,EXC-0001250,CUST-000289,ACC-0000062,P4,WAITING,2026-06-23T10:09:18,2026-06-26T08:09:18,CASE-047,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000122,SETTLEMENT_EXCEPTION,EXC-0001299,CUST-000078,ACC-0000567,P4,ESCALATED,2026-04-06T13:29:34,2026-04-18T22:29:34,CASE-070,SETTLEMENT_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000123,SETTLEMENT_EXCEPTION,EXC-0001737,CUST-000254,ACC-0000955,P1,CLOSED,2026-05-15T05:56:55,2026-05-24T03:56:55,CASE-031,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000124,RECONCILIATION_BREAK,BRK-0000731,CUST-000258,ACC-0000520,P2,IN_PROGRESS,2026-07-03T16:46:39,2026-07-12T23:46:39,CASE-077,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000125,RECONCILIATION_BREAK,BRK-0000060,CUST-000010,ACC-0000590,P3,CLOSED,2026-04-28T00:37:52,2026-04-30T23:37:52,CASE-020,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000126,SETTLEMENT_EXCEPTION,EXC-0000705,CUST-000345,ACC-0000292,P2,IN_PROGRESS,2026-03-11T14:51:55,2026-03-16T09:51:55,CASE-002,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000127,POLICY_QUERY,,CUST-000468,ACC-0000765,P4,IN_PROGRESS,2026-06-07T02:57:06,2026-06-17T23:57:06,CASE-062,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000128,RECONCILIATION_BREAK,BRK-0000113,CUST-000401,ACC-0000871,P3,OPEN,2026-04-20T10:34:23,2026-04-25T04:34:23,CASE-049,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000129,SETTLEMENT_EXCEPTION,EXC-0001669,CUST-000108,ACC-0000602,P4,CLOSED,2026-05-10T22:54:36,2026-05-20T07:54:36,CASE-015,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000130,RECONCILIATION_BREAK,BRK-0001703,CUST-000274,ACC-0000247,P3,IN_PROGRESS,2026-04-08T12:18:57,2026-04-19T11:18:57,CASE-047,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000131,RECONCILIATION_BREAK,BRK-0001373,CUST-000433,ACC-0000071,P4,IN_PROGRESS,2026-04-09T18:22:18,2026-04-18T11:22:18,CASE-003,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000132,CORPORATE_ACTION,CA-0000169,CUST-000010,ACC-0000590,P1,OPEN,2026-04-25T09:04:51,2026-05-06T08:04:51,CASE-029,CORP_ACTIONS_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000133,RECONCILIATION_BREAK,BRK-0000498,CUST-000304,ACC-0000778,P2,CLOSED,2026-05-15T16:59:01,2026-05-22T01:59:01,CASE-087,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000134,POLICY_QUERY,,CUST-000006,ACC-0000399,P4,IN_PROGRESS,2026-03-26T00:00:26,2026-04-03T17:00:26,CASE-086,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000135,RECONCILIATION_BREAK,BRK-0001669,CUST-000086,ACC-0000495,P3,WAITING,2026-06-24T09:36:08,2026-06-26T11:36:08,CASE-058,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000136,RECONCILIATION_BREAK,BRK-0000815,CUST-000234,ACC-0000398,P3,WAITING,2026-03-11T15:39:07,2026-03-16T11:39:07,CASE-090,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000137,SETTLEMENT_EXCEPTION,EXC-0000276,CUST-000035,ACC-0000866,P2,WAITING,2026-07-06T23:39:34,2026-07-16T14:39:34,CASE-079,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000138,SETTLEMENT_EXCEPTION,EXC-0000440,CUST-000416,ACC-0000611,P3,CLOSED,2026-06-26T16:26:44,2026-07-04T06:26:44,CASE-024,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000139,CORPORATE_ACTION,CA-0000114,CUST-000388,ACC-0000716,P1,IN_PROGRESS,2026-06-16T10:30:15,2026-06-19T13:30:15,CASE-024,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000140,RECONCILIATION_BREAK,BRK-0000874,CUST-000363,ACC-0000544,P4,CLOSED,2026-04-19T14:13:33,2026-04-28T23:13:33,CASE-038,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000141,RECONCILIATION_BREAK,BRK-0000135,CUST-000352,ACC-0000046,P2,OPEN,2026-06-30T21:37:29,2026-07-04T07:37:29,CASE-011,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000142,POLICY_QUERY,,CUST-000482,ACC-0000011,P4,WAITING,2026-05-25T03:06:51,2026-05-31T05:06:51,CASE-068,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000143,SETTLEMENT_EXCEPTION,EXC-0001964,CUST-000244,ACC-0000809,P2,IN_PROGRESS,2026-04-15T00:46:49,2026-04-15T17:46:49,CASE-054,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000144,RECONCILIATION_BREAK,BRK-0000067,CUST-000101,ACC-0000945,P3,IN_PROGRESS,2026-03-03T12:30:16,2026-03-06T22:30:16,CASE-016,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000145,POLICY_QUERY,,CUST-000171,ACC-0000725,P3,ESCALATED,2026-07-09T01:16:04,2026-07-09T23:16:04,CASE-067,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000146,SETTLEMENT_EXCEPTION,EXC-0000730,CUST-000119,ACC-0000620,P3,OPEN,2026-07-06T10:15:45,2026-07-16T13:15:45,CASE-083,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000147,SETTLEMENT_EXCEPTION,EXC-0001766,CUST-000474,ACC-0000464,P4,OPEN,2026-06-15T13:11:32,2026-06-21T20:11:32,CASE-065,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000148,SETTLEMENT_EXCEPTION,EXC-0001922,CUST-000425,ACC-0000842,P2,CLOSED,2026-05-23T19:56:14,2026-05-26T04:56:14,CASE-042,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000149,SETTLEMENT_EXCEPTION,EXC-0000905,CUST-000041,ACC-0000606,P3,CLOSED,2026-07-11T12:50:36,2026-07-21T07:30:00,CASE-068,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000150,SETTLEMENT_EXCEPTION,EXC-0001656,CUST-000345,ACC-0000292,P1,OPEN,2026-03-11T15:49:00,2026-03-16T10:49:00,CASE-019,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000151,SETTLEMENT_EXCEPTION,EXC-0000960,CUST-000369,ACC-0000138,P2,IN_PROGRESS,2026-03-31T23:24:07,2026-04-07T02:24:07,CASE-081,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000152,RECONCILIATION_BREAK,BRK-0000460,CUST-000470,ACC-0000731,P4,IN_PROGRESS,2026-04-28T20:27:50,2026-05-06T11:27:50,CASE-083,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000153,RECONCILIATION_BREAK,BRK-0001769,CUST-000447,ACC-0000969,P3,CLOSED,2026-04-14T00:41:15,2026-04-22T00:41:15,CASE-039,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000154,SETTLEMENT_EXCEPTION,EXC-0000070,CUST-000088,ACC-0000108,P4,IN_PROGRESS,2026-06-02T15:13:20,2026-06-04T05:13:20,CASE-060,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000155,SETTLEMENT_EXCEPTION,EXC-0000289,CUST-000067,ACC-0000952,P3,OPEN,2026-03-21T23:58:50,2026-03-25T04:58:50,CASE-011,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000156,SETTLEMENT_EXCEPTION,EXC-0000119,CUST-000219,ACC-0000054,P3,CLOSED,2026-04-23T23:02:06,2026-04-24T11:02:06,CASE-031,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000157,POLICY_QUERY,,CUST-000376,ACC-0000624,P2,OPEN,2026-05-01T15:17:04,2026-05-04T00:17:04,CASE-080,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000158,CORPORATE_ACTION,CA-0000738,CUST-000255,ACC-0000380,P3,CLOSED,2026-04-10T09:12:00,2026-04-18T09:12:00,CASE-011,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000159,POLICY_QUERY,,CUST-000047,ACC-0000712,P4,CLOSED,2026-03-17T11:53:21,2026-03-25T09:53:21,CASE-034,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000160,CORPORATE_ACTION,CA-0000352,CUST-000173,ACC-0000804,P4,IN_PROGRESS,2026-03-26T05:31:28,2026-03-29T07:31:28,CASE-043,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000161,POLICY_QUERY,,CUST-000043,ACC-0000276,P4,CLOSED,2026-04-23T11:53:32,2026-05-01T20:53:32,CASE-016,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000162,CORPORATE_ACTION,CA-0000042,CUST-000153,ACC-0000813,P1,CLOSED,2026-06-09T01:39:09,2026-06-09T02:39:09,CASE-068,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000163,SETTLEMENT_EXCEPTION,EXC-0002081,CUST-000030,ACC-0000043,P2,ESCALATED,2026-05-16T05:31:25,2026-05-27T01:31:25,CASE-033,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000164,POLICY_QUERY,,CUST-000242,ACC-0000862,P2,IN_PROGRESS,2026-03-15T22:40:17,2026-03-22T15:40:17,CASE-013,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000165,RECONCILIATION_BREAK,BRK-0000572,CUST-000349,ACC-0000856,P1,CLOSED,2026-04-05T21:03:10,2026-04-15T14:03:10,CASE-072,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000166,RECONCILIATION_BREAK,BRK-0000527,CUST-000308,ACC-0000410,P3,IN_PROGRESS,2026-06-11T23:12:37,2026-06-23T02:12:37,CASE-048,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000167,CORPORATE_ACTION,CA-0000023,CUST-000105,ACC-0000440,P3,IN_PROGRESS,2026-04-02T07:37:40,2026-04-04T11:37:40,CASE-057,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000168,RECONCILIATION_BREAK,BRK-0000952,CUST-000436,ACC-0000662,P3,WAITING,2026-04-16T15:25:56,2026-04-27T11:25:56,CASE-014,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000169,SETTLEMENT_EXCEPTION,EXC-0001983,CUST-000223,ACC-0000173,P3,OPEN,2026-03-08T08:49:00,2026-03-18T17:49:00,CASE-065,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000170,POLICY_QUERY,,CUST-000013,ACC-0000474,P3,CLOSED,2026-06-16T09:25:26,2026-06-25T12:25:26,CASE-013,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000171,CORPORATE_ACTION,CA-0000497,CUST-000361,ACC-0000766,P2,CLOSED,2026-03-29T06:53:01,2026-03-31T04:53:01,CASE-039,CORP_ACTIONS_OPS,Y,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000172,SETTLEMENT_EXCEPTION,EXC-0000715,CUST-000001,ACC-0000023,P2,CLOSED,2026-06-22T20:53:25,2026-06-26T04:53:25,CASE-082,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000173,SETTLEMENT_EXCEPTION,EXC-0001798,CUST-000499,ACC-0000946,P1,ESCALATED,2026-06-23T17:42:45,2026-07-06T04:42:45,CASE-021,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000174,SETTLEMENT_EXCEPTION,EXC-0000170,CUST-000402,ACC-0000318,P4,CLOSED,2026-06-25T19:53:10,2026-06-27T16:53:10,CASE-023,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000175,POLICY_QUERY,,CUST-000228,ACC-0000167,P4,WAITING,2026-07-15T21:36:03,2026-07-16T07:36:03,CASE-082,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000176,SETTLEMENT_EXCEPTION,EXC-0002133,CUST-000477,ACC-0000834,P4,CLOSED,2026-06-07T06:30:00,2026-06-13T09:30:00,CASE-085,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000177,CORPORATE_ACTION,CA-0000113,CUST-000259,ACC-0000631,P1,IN_PROGRESS,2026-05-23T03:57:07,2026-05-28T02:57:07,CASE-034,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000178,RECONCILIATION_BREAK,BRK-0000567,CUST-000351,ACC-0001000,P4,OPEN,2026-07-08T04:06:14,2026-07-13T05:06:14,CASE-039,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000179,CORPORATE_ACTION,CA-0000529,CUST-000376,ACC-0000861,P3,IN_PROGRESS,2026-07-14T17:28:12,2026-07-18T06:28:12,CASE-089,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000180,CORPORATE_ACTION,CA-0000791,CUST-000418,ACC-0000335,P3,IN_PROGRESS,2026-07-06T18:19:10,2026-07-10T00:19:10,CASE-039,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000181,CORPORATE_ACTION,CA-0000856,CUST-000234,ACC-0000398,P3,CLOSED,2026-06-29T10:53:26,2026-07-08T06:53:26,CASE-048,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000182,RECONCILIATION_BREAK,BRK-0000230,CUST-000428,ACC-0000918,P4,WAITING,2026-04-17T00:45:03,2026-04-24T16:45:03,CASE-081,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000183,RECONCILIATION_BREAK,BRK-0000302,CUST-000314,ACC-0000453,P4,OPEN,2026-05-29T21:13:31,2026-06-07T13:13:31,CASE-081,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000184,SETTLEMENT_EXCEPTION,EXC-0000270,CUST-000381,ACC-0000230,P3,IN_PROGRESS,2026-07-05T18:11:25,2026-07-18T00:11:25,CASE-059,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000185,SETTLEMENT_EXCEPTION,EXC-0001153,CUST-000411,ACC-0000333,P4,IN_PROGRESS,2026-03-02T16:52:07,2026-03-04T06:52:07,CASE-057,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000186,CORPORATE_ACTION,CA-0000008,CUST-000332,ACC-0000267,P4,CLOSED,2026-06-14T13:20:44,2026-06-20T23:20:44,CASE-018,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000187,SETTLEMENT_EXCEPTION,EXC-0000244,CUST-000177,ACC-0000960,P2,CLOSED,2026-05-03T16:31:38,2026-05-03T21:31:38,CASE-016,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000188,RECONCILIATION_BREAK,BRK-0001198,CUST-000220,ACC-0000061,P2,CLOSED,2026-03-17T04:00:54,2026-03-28T20:00:54,CASE-066,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000189,POLICY_QUERY,,CUST-000335,ACC-0000452,P3,IN_PROGRESS,2026-05-29T08:10:20,2026-05-31T10:10:20,CASE-059,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000190,RECONCILIATION_BREAK,BRK-0000479,CUST-000399,ACC-0000139,P3,ESCALATED,2026-07-01T20:18:34,2026-07-10T09:18:34,CASE-039,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000191,SETTLEMENT_EXCEPTION,EXC-0000279,CUST-000249,ACC-0000616,P3,WAITING,2026-05-02T14:27:47,2026-05-06T06:27:47,CASE-036,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000192,SETTLEMENT_EXCEPTION,EXC-0000516,CUST-000493,ACC-0000637,P3,WAITING,2026-03-29T10:47:09,2026-04-01T23:47:09,CASE-016,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000193,SETTLEMENT_EXCEPTION,EXC-0000529,CUST-000228,ACC-0000297,P2,CLOSED,2026-07-12T03:29:22,2026-07-21T07:30:00,CASE-017,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000194,RECONCILIATION_BREAK,BRK-0000559,CUST-000281,ACC-0000210,P4,IN_PROGRESS,2026-07-19T05:26:26,2026-07-21T07:30:00,CASE-050,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000195,POLICY_QUERY,,CUST-000252,ACC-0000857,P2,WAITING,2026-05-24T04:36:17,2026-05-29T10:36:17,CASE-032,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000196,CORPORATE_ACTION,CA-0000215,CUST-000444,ACC-0000910,P3,CLOSED,2026-07-15T05:35:51,2026-07-21T07:30:00,CASE-087,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000197,RECONCILIATION_BREAK,BRK-0001387,CUST-000416,ACC-0000611,P4,WAITING,2026-04-12T23:05:33,2026-04-15T20:05:33,CASE-075,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000198,CORPORATE_ACTION,CA-0000219,CUST-000115,ACC-0000120,P2,CLOSED,2026-04-09T13:48:02,2026-04-12T18:48:02,CASE-048,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000199,CORPORATE_ACTION,CA-0000511,CUST-000302,ACC-0000367,P4,IN_PROGRESS,2026-06-12T12:56:16,2026-06-18T02:56:16,CASE-058,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000200,CORPORATE_ACTION,CA-0000661,CUST-000463,ACC-0000852,P3,IN_PROGRESS,2026-07-08T05:59:08,2026-07-18T16:59:08,CASE-054,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000201,CORPORATE_ACTION,CA-0000070,CUST-000460,ACC-0000634,P3,OPEN,2026-03-16T17:31:13,2026-03-28T07:31:13,CASE-021,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000202,SETTLEMENT_EXCEPTION,EXC-0001020,CUST-000378,ACC-0000383,P3,CLOSED,2026-04-01T18:01:47,2026-04-05T19:01:47,CASE-015,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000203,POLICY_QUERY,,CUST-000094,ACC-0000055,P4,CLOSED,2026-05-03T10:11:22,2026-05-12T01:11:22,CASE-005,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000204,POLICY_QUERY,,CUST-000016,ACC-0000632,P4,OPEN,2026-06-25T02:39:04,2026-06-28T05:39:04,CASE-058,POLICY_CONTROL,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000205,RECONCILIATION_BREAK,BRK-0001124,CUST-000096,ACC-0000009,P3,IN_PROGRESS,2026-03-04T14:23:07,2026-03-15T08:23:07,CASE-024,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000206,CORPORATE_ACTION,CA-0000480,CUST-000460,ACC-0000957,P3,CLOSED,2026-03-14T21:09:17,2026-03-15T04:09:17,CASE-069,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000207,CORPORATE_ACTION,CA-0000594,CUST-000260,ACC-0000034,P2,IN_PROGRESS,2026-05-17T06:39:55,2026-05-25T16:39:55,CASE-074,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000208,CORPORATE_ACTION,CA-0000285,CUST-000264,ACC-0000215,P2,WAITING,2026-06-24T19:15:58,2026-06-26T02:15:58,CASE-070,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000209,SETTLEMENT_EXCEPTION,EXC-0001262,CUST-000200,ACC-0000596,P4,CLOSED,2026-05-07T12:43:07,2026-05-08T08:43:07,CASE-075,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000210,SETTLEMENT_EXCEPTION,EXC-0000928,CUST-000118,ACC-0000122,P3,CLOSED,2026-05-31T11:44:04,2026-06-06T20:44:04,CASE-022,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000211,SETTLEMENT_EXCEPTION,EXC-0000193,CUST-000302,ACC-0000550,P3,WAITING,2026-05-15T11:00:54,2026-05-25T10:00:54,CASE-056,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000212,RECONCILIATION_BREAK,BRK-0000778,CUST-000049,ACC-0000603,P3,CLOSED,2026-03-29T17:48:22,2026-04-01T21:48:22,CASE-063,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000213,RECONCILIATION_BREAK,BRK-0001400,CUST-000243,ACC-0000795,P3,IN_PROGRESS,2026-05-28T19:47:02,2026-06-09T08:47:02,CASE-015,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000214,CORPORATE_ACTION,CA-0000604,CUST-000094,ACC-0000055,P3,IN_PROGRESS,2026-04-09T07:53:02,2026-04-13T18:53:02,CASE-025,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000215,SETTLEMENT_EXCEPTION,EXC-0000238,CUST-000352,ACC-0000046,P4,CLOSED,2026-03-16T08:41:57,2026-03-17T12:41:57,CASE-027,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000216,CORPORATE_ACTION,CA-0000488,CUST-000276,ACC-0000631,P1,OPEN,2026-07-14T04:03:13,2026-07-15T16:03:13,CASE-035,CORP_ACTIONS_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000217,SETTLEMENT_EXCEPTION,EXC-0000060,CUST-000249,ACC-0000350,P3,OPEN,2026-03-01T02:10:00,2026-03-01T14:10:00,CASE-082,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000218,RECONCILIATION_BREAK,BRK-0000664,CUST-000471,ACC-0000548,P3,IN_PROGRESS,2026-06-21T15:35:19,2026-06-23T23:35:19,CASE-015,RECON_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000219,SETTLEMENT_EXCEPTION,EXC-0000361,CUST-000331,ACC-0000338,P3,ESCALATED,2026-04-11T22:17:31,2026-04-23T04:17:31,CASE-044,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000220,SETTLEMENT_EXCEPTION,EXC-0001220,CUST-000022,ACC-0000376,P4,ESCALATED,2026-03-10T17:42:24,2026-03-16T10:42:24,CASE-050,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000221,SETTLEMENT_EXCEPTION,EXC-0002191,CUST-000134,ACC-0000322,P2,CLOSED,2026-03-11T10:54:55,2026-03-13T01:54:55,CASE-070,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000222,SETTLEMENT_EXCEPTION,EXC-0001852,CUST-000233,ACC-0000168,P3,ESCALATED,2026-05-20T14:08:46,2026-05-24T22:08:46,CASE-010,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000223,SETTLEMENT_EXCEPTION,EXC-0000897,CUST-000101,ACC-0000757,P3,ESCALATED,2026-05-16T23:02:54,2026-05-25T01:02:54,CASE-057,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
CASE-0000224,SETTLEMENT_EXCEPTION,EXC-0001082,CUST-000305,ACC-0000748,P2,ESCALATED,2026-05-30T22:37:06,2026-06-10T22:37:06,CASE-087,SETTLEMENT_OPS,N,CONFIDENTIAL,OPS_CASE_MGMT
