account_id,customer_id,account_type,base_currency,market,country_code,open_date,account_status,risk_rating,maker_checker_required,access_scope,last_review_date
ACC-0000761,CUST-000322,PLEDGE,GBP,LSE,GB,2023-06-23,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-11-12
ACC-0000762,CUST-000198,PLEDGE,USD,NASDAQ,US,2019-06-09,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-17
ACC-0000763,CUST-000478,CASH,GBP,LSE,GB,2022-06-11,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-09-23
ACC-0000764,CUST-000472,SEGREGATED,GBP,LSE,GB,2023-02-22,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-07
ACC-0000765,CUST-000468,OMNIBUS,USD,NYSE,US,2026-03-09,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-19
ACC-0000766,CUST-000361,SEGREGATED,USD,NYSE,US,2024-04-24,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-09
ACC-0000767,CUST-000295,OMNIBUS,EUR,XETRA,DE,2025-10-03,ACTIVE,HIGH,Y,OPS_STANDARD,2025-12-14
ACC-0000768,CUST-000059,SEGREGATED,USD,NASDAQ,US,2020-03-10,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-04-14
ACC-0000769,CUST-000020,PLEDGE,EUR,EURONEXT,FR,2021-12-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-22
ACC-0000770,CUST-000469,PLEDGE,SGD,SGX,SG,2025-11-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-08
ACC-0000771,CUST-000292,SAFEKEEPING,USD,NASDAQ,US,2025-10-05,DORMANT,LOW,Y,OPS_STANDARD,2025-04-12
ACC-0000772,CUST-000253,OMNIBUS,USD,NASDAQ,US,2021-12-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-23
ACC-0000773,CUST-000265,SAFEKEEPING,USD,NYSE,US,2025-08-25,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-10
ACC-0000774,CUST-000051,PLEDGE,EUR,XETRA,DE,2022-05-06,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-03-27
ACC-0000775,CUST-000458,SAFEKEEPING,USD,NASDAQ,US,2019-06-14,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-06-13
ACC-0000776,CUST-000247,SEGREGATED,USD,NYSE,US,2022-01-12,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-11-02
ACC-0000777,CUST-000219,SEGREGATED,EUR,EURONEXT,FR,2020-11-21,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-29
ACC-0000778,CUST-000304,CASH,USD,NYSE,US,2017-10-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-06
ACC-0000779,CUST-000281,SAFEKEEPING,GBP,LSE,GB,2025-11-04,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-06
ACC-0000780,CUST-000133,CASH,EUR,XETRA,DE,2023-02-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-05
ACC-0000781,CUST-000157,PLEDGE,USD,NYSE,US,2024-02-23,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-12-22
ACC-0000782,CUST-000404,OMNIBUS,USD,NASDAQ,US,2019-11-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-22
ACC-0000783,CUST-000329,OMNIBUS,USD,NYSE,US,2024-08-17,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-07-04
ACC-0000784,CUST-000403,SEGREGATED,USD,NASDAQ,US,2025-01-02,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-01
ACC-0000785,CUST-000426,SAFEKEEPING,USD,NYSE,US,2024-09-07,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-05-28
ACC-0000786,CUST-000344,SAFEKEEPING,GBP,LSE,GB,2023-02-04,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-29
ACC-0000787,CUST-000412,SEGREGATED,USD,NYSE,US,2022-01-20,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-03-03
ACC-0000788,CUST-000320,SAFEKEEPING,CAD,TSX,CA,2023-01-15,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-09-15
ACC-0000789,CUST-000284,SEGREGATED,USD,NYSE,US,2019-05-13,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-03
ACC-0000790,CUST-000101,SEGREGATED,EUR,XETRA,DE,2025-01-23,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-27
ACC-0000791,CUST-000397,SEGREGATED,USD,NASDAQ,US,2021-11-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-29
ACC-0000792,CUST-000376,OMNIBUS,USD,NYSE,US,2024-06-21,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-06
ACC-0000793,CUST-000090,SAFEKEEPING,USD,NASDAQ,US,2025-10-08,ACTIVE,HIGH,Y,OPS_STANDARD,2025-12-08
ACC-0000794,CUST-000055,OMNIBUS,CAD,TSX,CA,2025-06-04,CLOSED,MEDIUM,Y,OPS_STANDARD,2025-10-14
ACC-0000795,CUST-000243,PLEDGE,AUD,ASX,AU,2023-10-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-01
ACC-0000796,CUST-000275,SAFEKEEPING,USD,NYSE,US,2024-07-07,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-21
ACC-0000797,CUST-000253,PLEDGE,USD,NYSE,US,2023-12-27,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-17
ACC-0000798,CUST-000123,OMNIBUS,USD,NASDAQ,US,2026-05-22,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-02-10
ACC-0000799,CUST-000146,PLEDGE,USD,NASDAQ,US,2022-08-23,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-03-12
ACC-0000800,CUST-000357,SEGREGATED,USD,NASDAQ,US,2021-12-13,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-28
ACC-0000801,CUST-000032,CASH,USD,NYSE,US,2019-05-05,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-05
ACC-0000802,CUST-000036,OMNIBUS,CAD,TSX,CA,2024-10-04,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-14
ACC-0000803,CUST-000268,PLEDGE,USD,NASDAQ,US,2025-04-20,CLOSED,MEDIUM,Y,OPS_SENSITIVE,2025-05-25
ACC-0000804,CUST-000173,PLEDGE,USD,NASDAQ,US,2026-01-22,RESTRICTED,LOW,Y,OPS_STANDARD,2025-09-05
ACC-0000805,CUST-000038,SEGREGATED,USD,NASDAQ,US,2026-03-28,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-05
ACC-0000806,CUST-000410,CASH,USD,NASDAQ,US,2026-03-20,ACTIVE,HIGH,Y,OPS_STANDARD,2025-09-02
ACC-0000807,CUST-000446,OMNIBUS,USD,NASDAQ,US,2023-07-14,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-21
ACC-0000808,CUST-000085,OMNIBUS,EUR,XETRA,DE,2026-04-18,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-06-23
ACC-0000809,CUST-000244,SAFEKEEPING,CAD,TSX,CA,2025-07-20,CLOSED,LOW,Y,OPS_STANDARD,2025-03-10
ACC-0000810,CUST-000453,SAFEKEEPING,EUR,XETRA,DE,2017-03-17,RESTRICTED,LOW,Y,OPS_STANDARD,2025-07-27
ACC-0000811,CUST-000085,CASH,EUR,XETRA,DE,2023-04-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-10-23
ACC-0000812,CUST-000279,SAFEKEEPING,EUR,EURONEXT,FR,2017-11-08,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-07-13
ACC-0000813,CUST-000153,SAFEKEEPING,EUR,XETRA,DE,2026-01-13,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-20
ACC-0000814,CUST-000121,SEGREGATED,GBP,LSE,GB,2023-06-22,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-20
ACC-0000815,CUST-000154,OMNIBUS,USD,NASDAQ,US,2021-07-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-23
ACC-0000816,CUST-000209,SEGREGATED,EUR,EURONEXT,FR,2021-12-23,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-02
ACC-0000817,CUST-000489,SAFEKEEPING,AUD,ASX,AU,2025-09-10,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-02-25
ACC-0000818,CUST-000425,OMNIBUS,USD,NYSE,US,2020-07-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-28
ACC-0000819,CUST-000221,SEGREGATED,SGD,SGX,SG,2025-09-30,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-03-18
ACC-0000820,CUST-000209,OMNIBUS,EUR,EURONEXT,FR,2019-10-14,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-31
ACC-0000821,CUST-000368,CASH,USD,NASDAQ,US,2023-05-25,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-06
ACC-0000822,CUST-000439,SEGREGATED,CAD,TSX,CA,2025-12-19,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-03
ACC-0000823,CUST-000227,SEGREGATED,AUD,ASX,AU,2022-10-25,DORMANT,MEDIUM,Y,OPS_RESTRICTED,2025-01-06
ACC-0000824,CUST-000003,SEGREGATED,USD,NYSE,US,2026-02-27,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-04-16
ACC-0000825,CUST-000412,CASH,USD,NYSE,US,2025-07-11,DORMANT,LOW,Y,OPS_STANDARD,2025-07-15
ACC-0000826,CUST-000337,SAFEKEEPING,USD,NYSE,US,2026-05-29,ACTIVE,HIGH,Y,OPS_STANDARD,2026-03-13
ACC-0000827,CUST-000465,SEGREGATED,USD,NYSE,US,2021-05-23,ACTIVE,HIGH,Y,OPS_STANDARD,2025-11-07
ACC-0000828,CUST-000279,OMNIBUS,EUR,EURONEXT,FR,2021-07-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-07
ACC-0000829,CUST-000493,OMNIBUS,USD,NASDAQ,US,2022-06-22,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-01
ACC-0000830,CUST-000074,OMNIBUS,CAD,TSX,CA,2021-11-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-24
ACC-0000831,CUST-000103,CASH,USD,NYSE,US,2023-06-11,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-10-08
ACC-0000832,CUST-000176,OMNIBUS,USD,NASDAQ,US,2025-06-18,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-03-15
ACC-0000833,CUST-000295,OMNIBUS,EUR,XETRA,DE,2024-12-22,ACTIVE,HIGH,Y,OPS_STANDARD,2025-12-27
ACC-0000834,CUST-000477,SAFEKEEPING,USD,NYSE,US,2025-10-24,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-28
ACC-0000835,CUST-000406,PLEDGE,CAD,TSX,CA,2023-11-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-12
ACC-0000836,CUST-000311,SAFEKEEPING,USD,NYSE,US,2021-01-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-17
ACC-0000837,CUST-000114,OMNIBUS,CAD,TSX,CA,2025-12-12,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-13
ACC-0000838,CUST-000267,OMNIBUS,EUR,XETRA,DE,2024-02-26,RESTRICTED,LOW,Y,OPS_STANDARD,2025-07-28
ACC-0000839,CUST-000014,PLEDGE,USD,NASDAQ,US,2022-03-17,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-04-09
ACC-0000840,CUST-000103,PLEDGE,USD,NYSE,US,2025-05-20,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-03-16
ACC-0000841,CUST-000143,OMNIBUS,USD,NASDAQ,US,2024-02-23,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-05-13
ACC-0000842,CUST-000425,CASH,USD,NASDAQ,US,2023-11-29,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-15
ACC-0000843,CUST-000090,SEGREGATED,USD,NYSE,US,2024-02-17,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-02
ACC-0000844,CUST-000210,OMNIBUS,USD,NYSE,US,2025-12-11,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-12
ACC-0000845,CUST-000395,OMNIBUS,EUR,XETRA,DE,2023-12-28,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-09-20
ACC-0000846,CUST-000095,SEGREGATED,GBP,LSE,GB,2019-04-21,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-12-12
ACC-0000847,CUST-000096,OMNIBUS,USD,NYSE,US,2024-07-30,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-25
ACC-0000848,CUST-000358,CASH,USD,NYSE,US,2024-04-18,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-04
ACC-0000849,CUST-000489,SEGREGATED,AUD,ASX,AU,2026-03-26,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-04-04
ACC-0000850,CUST-000337,CASH,USD,NYSE,US,2025-12-07,ACTIVE,HIGH,Y,OPS_STANDARD,2025-05-15
ACC-0000851,CUST-000134,PLEDGE,JPY,TSE,JP,2019-08-04,CLOSED,HIGH,Y,OPS_STANDARD,2025-02-11
ACC-0000852,CUST-000463,SEGREGATED,USD,NASDAQ,US,2025-04-29,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-01-17
ACC-0000853,CUST-000103,PLEDGE,USD,NASDAQ,US,2024-10-28,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-10-02
ACC-0000854,CUST-000463,SEGREGATED,USD,NASDAQ,US,2019-11-19,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-09-10
ACC-0000855,CUST-000123,CASH,USD,NASDAQ,US,2025-06-29,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-12
ACC-0000856,CUST-000349,OMNIBUS,USD,NYSE,US,2020-06-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-26
ACC-0000857,CUST-000252,CASH,USD,NYSE,US,2026-03-19,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-01-02
ACC-0000858,CUST-000500,PLEDGE,SGD,SGX,SG,2024-06-06,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-30
ACC-0000859,CUST-000370,OMNIBUS,CAD,TSX,CA,2025-04-23,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-06
ACC-0000860,CUST-000479,PLEDGE,USD,NASDAQ,US,2023-02-09,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-05
ACC-0000861,CUST-000376,SEGREGATED,USD,NYSE,US,2021-07-02,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-07
ACC-0000862,CUST-000242,SAFEKEEPING,USD,NYSE,US,2025-09-16,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-18
ACC-0000863,CUST-000374,SEGREGATED,USD,NYSE,US,2023-04-21,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-04
ACC-0000864,CUST-000091,CASH,USD,NYSE,US,2026-04-22,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-14
ACC-0000865,CUST-000360,SAFEKEEPING,AUD,ASX,AU,2022-07-01,DORMANT,HIGH,Y,OPS_SENSITIVE,2025-04-10
ACC-0000866,CUST-000035,SAFEKEEPING,AUD,ASX,AU,2025-08-27,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-17
ACC-0000867,CUST-000086,PLEDGE,CAD,TSX,CA,2023-11-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-01
ACC-0000868,CUST-000233,CASH,USD,NYSE,US,2023-04-23,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-03
ACC-0000869,CUST-000296,SEGREGATED,USD,NASDAQ,US,2019-08-06,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-12
ACC-0000870,CUST-000108,CASH,JPY,TSE,JP,2026-04-12,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-27
ACC-0000871,CUST-000401,CASH,USD,NYSE,US,2024-09-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-11-11
ACC-0000872,CUST-000466,SAFEKEEPING,GBP,LSE,GB,2024-06-10,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-09
ACC-0000873,CUST-000430,OMNIBUS,CAD,TSX,CA,2021-06-13,ACTIVE,HIGH,Y,OPS_SENSITIVE,2026-04-25
ACC-0000874,CUST-000240,SAFEKEEPING,USD,NYSE,US,2026-05-23,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-12
ACC-0000875,CUST-000438,SAFEKEEPING,AUD,ASX,AU,2023-07-24,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-03-27
ACC-0000876,CUST-000075,PLEDGE,GBP,LSE,GB,2020-08-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-13
ACC-0000877,CUST-000183,OMNIBUS,EUR,EURONEXT,FR,2024-08-07,DORMANT,LOW,Y,OPS_SENSITIVE,2026-04-20
ACC-0000878,CUST-000308,SEGREGATED,USD,NASDAQ,US,2024-06-07,ACTIVE,HIGH,Y,OPS_STANDARD,2025-02-11
ACC-0000879,CUST-000096,SEGREGATED,USD,NASDAQ,US,2023-11-03,CLOSED,LOW,Y,OPS_SENSITIVE,2025-12-26
ACC-0000880,CUST-000217,PLEDGE,CAD,TSX,CA,2025-06-12,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-02-01
ACC-0000881,CUST-000271,SEGREGATED,JPY,TSE,JP,2019-09-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-21
ACC-0000882,CUST-000140,CASH,USD,NASDAQ,US,2021-06-25,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-07
ACC-0000883,CUST-000202,OMNIBUS,SGD,SGX,SG,2026-01-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-24
ACC-0000884,CUST-000218,CASH,USD,NASDAQ,US,2026-04-13,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-01-25
ACC-0000885,CUST-000303,PLEDGE,SGD,SGX,SG,2024-08-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-02
ACC-0000886,CUST-000052,CASH,CAD,TSX,CA,2025-08-21,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-18
ACC-0000887,CUST-000257,CASH,USD,NASDAQ,US,2026-02-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-10
ACC-0000888,CUST-000362,SEGREGATED,USD,NASDAQ,US,2018-01-13,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-09
ACC-0000889,CUST-000473,SEGREGATED,GBP,LSE,GB,2024-11-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-11-30
ACC-0000890,CUST-000087,SEGREGATED,EUR,XETRA,DE,2020-05-26,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-08-12
ACC-0000891,CUST-000296,SEGREGATED,USD,NASDAQ,US,2019-11-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-11
ACC-0000892,CUST-000334,SAFEKEEPING,GBP,LSE,GB,2020-02-20,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-23
ACC-0000893,CUST-000359,PLEDGE,USD,NYSE,US,2025-03-20,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-08
ACC-0000894,CUST-000148,OMNIBUS,USD,NASDAQ,US,2026-03-10,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-16
ACC-0000895,CUST-000121,OMNIBUS,GBP,LSE,GB,2019-12-20,DORMANT,MEDIUM,Y,OPS_SENSITIVE,2025-07-25
ACC-0000896,CUST-000215,SEGREGATED,CAD,TSX,CA,2021-11-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-26
ACC-0000897,CUST-000473,OMNIBUS,GBP,LSE,GB,2023-11-07,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-10
ACC-0000898,CUST-000356,OMNIBUS,GBP,LSE,GB,2020-07-02,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-24
ACC-0000899,CUST-000500,SAFEKEEPING,SGD,SGX,SG,2025-05-06,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-19
ACC-0000900,CUST-000099,OMNIBUS,GBP,LSE,GB,2024-11-09,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-03-25
ACC-0000901,CUST-000411,SEGREGATED,USD,NASDAQ,US,2022-09-22,DORMANT,LOW,Y,OPS_STANDARD,2025-12-18
ACC-0000902,CUST-000483,OMNIBUS,USD,NYSE,US,2025-04-27,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-15
ACC-0000903,CUST-000494,SAFEKEEPING,USD,NYSE,US,2025-11-04,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-23
ACC-0000904,CUST-000167,CASH,GBP,LSE,GB,2019-04-15,ACTIVE,LOW,Y,OPS_STANDARD,2026-02-13
ACC-0000905,CUST-000107,SAFEKEEPING,JPY,TSE,JP,2020-04-03,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-07
ACC-0000906,CUST-000015,SAFEKEEPING,USD,NYSE,US,2026-01-17,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-22
ACC-0000907,CUST-000339,CASH,JPY,TSE,JP,2018-01-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-03
ACC-0000908,CUST-000322,SEGREGATED,GBP,LSE,GB,2026-02-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-25
ACC-0000909,CUST-000194,CASH,SGD,SGX,SG,2025-12-29,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-08-13
ACC-0000910,CUST-000444,SAFEKEEPING,USD,NYSE,US,2025-05-11,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-03-17
ACC-0000911,CUST-000101,SAFEKEEPING,EUR,XETRA,DE,2024-12-18,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-06-04
ACC-0000912,CUST-000032,SAFEKEEPING,USD,NASDAQ,US,2026-02-04,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-21
ACC-0000913,CUST-000492,SEGREGATED,USD,NYSE,US,2024-03-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-30
ACC-0000914,CUST-000270,SEGREGATED,USD,NYSE,US,2022-03-08,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-17
ACC-0000915,CUST-000187,PLEDGE,USD,NASDAQ,US,2026-01-04,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-10-01
ACC-0000916,CUST-000280,CASH,USD,NYSE,US,2025-11-25,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-02
ACC-0000917,CUST-000135,SAFEKEEPING,USD,NYSE,US,2023-04-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-31
ACC-0000918,CUST-000428,PLEDGE,EUR,XETRA,DE,2021-01-10,ACTIVE,HIGH,Y,OPS_STANDARD,2026-04-08
ACC-0000919,CUST-000413,OMNIBUS,JPY,TSE,JP,2019-02-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-22
ACC-0000920,CUST-000088,SEGREGATED,AUD,ASX,AU,2023-04-26,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-02-08
ACC-0000921,CUST-000288,OMNIBUS,GBP,LSE,GB,2024-12-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-15
ACC-0000922,CUST-000256,OMNIBUS,CAD,TSX,CA,2019-06-13,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-14
ACC-0000923,CUST-000039,SAFEKEEPING,USD,NYSE,US,2026-05-17,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-05
ACC-0000924,CUST-000199,OMNIBUS,EUR,EURONEXT,FR,2025-02-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-08
ACC-0000925,CUST-000206,SEGREGATED,GBP,LSE,GB,2020-03-30,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-15
ACC-0000926,CUST-000122,PLEDGE,SGD,SGX,SG,2025-11-07,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-07-19
ACC-0000927,CUST-000483,PLEDGE,USD,NYSE,US,2025-08-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-11
ACC-0000928,CUST-000361,PLEDGE,USD,NYSE,US,2019-12-25,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-25
ACC-0000929,CUST-000292,SAFEKEEPING,USD,NASDAQ,US,2025-08-21,DORMANT,LOW,Y,OPS_STANDARD,2025-07-13
ACC-0000930,CUST-000060,SAFEKEEPING,GBP,LSE,GB,2025-06-06,ACTIVE,HIGH,Y,OPS_STANDARD,2026-03-16
ACC-0000931,CUST-000097,CASH,SGD,SGX,SG,2025-05-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-02
ACC-0000932,CUST-000490,OMNIBUS,USD,NASDAQ,US,2026-04-29,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-23
ACC-0000933,CUST-000458,SEGREGATED,USD,NASDAQ,US,2022-04-08,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-09
ACC-0000934,CUST-000461,PLEDGE,USD,NASDAQ,US,2019-08-25,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-09
ACC-0000935,CUST-000415,PLEDGE,EUR,XETRA,DE,2022-09-28,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-08
ACC-0000936,CUST-000075,CASH,GBP,LSE,GB,2018-12-05,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-08-15
ACC-0000937,CUST-000104,SEGREGATED,CAD,TSX,CA,2023-05-23,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-09-28
ACC-0000938,CUST-000108,SEGREGATED,JPY,TSE,JP,2026-01-28,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-04
ACC-0000939,CUST-000437,SAFEKEEPING,USD,NASDAQ,US,2025-10-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-26
ACC-0000940,CUST-000345,CASH,USD,NASDAQ,US,2025-12-15,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-06-02
ACC-0000941,CUST-000135,OMNIBUS,USD,NASDAQ,US,2023-03-24,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-29
ACC-0000942,CUST-000298,PLEDGE,USD,NASDAQ,US,2022-12-26,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-01-04
ACC-0000943,CUST-000374,CASH,USD,NASDAQ,US,2025-02-09,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-09
ACC-0000944,CUST-000443,SAFEKEEPING,SGD,SGX,SG,2025-07-21,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-13
ACC-0000945,CUST-000101,OMNIBUS,EUR,XETRA,DE,2024-03-07,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-06-07
ACC-0000946,CUST-000499,SAFEKEEPING,USD,NASDAQ,US,2025-05-06,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-05
ACC-0000947,CUST-000428,SEGREGATED,EUR,XETRA,DE,2025-03-11,ACTIVE,HIGH,Y,OPS_STANDARD,2026-06-15
ACC-0000948,CUST-000082,OMNIBUS,EUR,XETRA,DE,2021-02-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-08
ACC-0000949,CUST-000105,SEGREGATED,CAD,TSX,CA,2018-10-13,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-06-09
