break_id,account_id,customer_id,security_id,break_type,break_reason,break_amount,currency,break_status,created_ts,age_hours,material_break_flag,assigned_team,owner_id,policy_id,policy_version_expected,source_system
BRK-0000111,ACC-0000875,CUST-000438,SEC-000189,POSITION,MISSING_BOOKING,131.15,AUD,PENDING_EXTERNAL,2026-04-30T20:04:51,1955,Y,RECON_POSITION,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000112,ACC-0000928,CUST-000361,SEC-000130,POSITION,DUPLICATE_BOOKING,236.98,USD,INVESTIGATING,2026-06-11T04:56:09,963,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000113,ACC-0000871,CUST-000401,,CASH,UNMATCHED_CORPORATE_ACTION,-1359.81,USD,PENDING_EXTERNAL,2026-05-06T01:24:42,1830,Y,RECON_CASH,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000114,ACC-0000164,CUST-000462,SEC-000348,POSITION,PRICE_DIFFERENCE,-58.35,CAD,PENDING_EXTERNAL,2026-04-07T20:08:22,2507,Y,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000115,ACC-0000598,CUST-000173,,CASH,FX_RATE_DIFFERENCE,-263.23,USD,OPEN,2026-04-16T23:58:36,2288,Y,RECON_CASH,REC-028,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000116,ACC-0000283,CUST-000414,,CASH,MISSING_BOOKING,1843.18,AUD,OPEN,2026-06-15T02:53:22,869,Y,RECON_CASH,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000117,ACC-0000616,CUST-000249,SEC-000031,POSITION,MISSING_BOOKING,-78.15,USD,INVESTIGATING,2026-07-14T05:18:47,170,Y,RECON_POSITION,REC-038,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000118,ACC-0000822,CUST-000439,SEC-000334,FEE,UNMATCHED_CORPORATE_ACTION,-84.60,CAD,INVESTIGATING,2026-07-05T20:15:04,371,Y,RECON_POSITION,REC-015,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000119,ACC-0000512,CUST-000379,SEC-000367,POSITION,DUPLICATE_BOOKING,-321.44,EUR,OPEN,2026-05-22T04:09:43,1443,Y,RECON_POSITION,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000120,ACC-0000314,CUST-000210,,CASH,TIMING_DIFFERENCE,128.29,USD,RESOLVED,2026-06-26T07:17:52,600,Y,RECON_CASH,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000121,ACC-0000663,CUST-000055,,CASH,EXTERNAL_STATEMENT_MISMATCH,-215.76,CAD,OPEN,2026-05-12T04:22:08,1683,Y,RECON_CASH,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000122,ACC-0000896,CUST-000215,SEC-000424,CORPORATE_ACTION,PRICE_DIFFERENCE,78.90,CAD,PENDING_EXTERNAL,2026-06-17T15:27:44,808,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000123,ACC-0000739,CUST-000124,SEC-000410,POSITION,DUPLICATE_BOOKING,122.42,USD,OPEN,2026-04-14T17:25:04,2342,Y,RECON_POSITION,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000124,ACC-0000012,CUST-000087,SEC-000225,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,97.34,EUR,INVESTIGATING,2026-05-02T18:09:06,1909,Y,RECON_POSITION,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000125,ACC-0000953,CUST-000455,SEC-000147,NAV,UNMATCHED_CORPORATE_ACTION,-143.94,USD,INVESTIGATING,2026-07-06T22:17:24,345,Y,RECON_POSITION,REC-040,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000126,ACC-0000699,CUST-000091,,CASH,DUPLICATE_BOOKING,-112.23,USD,OPEN,2026-06-09T15:36:27,1000,Y,RECON_CASH,REC-009,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000127,ACC-0000785,CUST-000426,,CASH,UNMATCHED_CORPORATE_ACTION,132.53,USD,INVESTIGATING,2026-04-28T08:01:32,2015,Y,RECON_CASH,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000128,ACC-0000284,CUST-000096,SEC-000265,FEE,MISSING_BOOKING,790.09,USD,INVESTIGATING,2026-07-20T04:16:19,27,Y,RECON_POSITION,REC-046,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000129,ACC-0000513,CUST-000058,SEC-000110,NAV,PRICE_DIFFERENCE,-85.63,GBP,RESOLVED,2026-06-07T12:20:23,1051,Y,RECON_POSITION,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000130,ACC-0000494,CUST-000006,SEC-000308,POSITION,MISSING_BOOKING,-186.48,SGD,ESCALATED,2026-04-14T04:47:27,2355,Y,RECON_POSITION,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000131,ACC-0000927,CUST-000483,SEC-000482,POSITION,UNMATCHED_CORPORATE_ACTION,323.90,USD,RESOLVED,2026-04-18T12:27:14,2251,Y,RECON_POSITION,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000132,ACC-0000585,CUST-000294,SEC-000300,POSITION,FX_RATE_DIFFERENCE,-64.43,AUD,OPEN,2026-06-21T02:26:52,725,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000133,ACC-0000094,CUST-000452,,CASH,PRICE_DIFFERENCE,-263.96,USD,INVESTIGATING,2026-04-08T00:50:51,2503,Y,RECON_CASH,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000134,ACC-0000820,CUST-000209,,CASH,UNMATCHED_CORPORATE_ACTION,-470.45,EUR,RESOLVED,2026-04-23T17:39:59,2126,Y,RECON_CASH,REC-057,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000135,ACC-0000046,CUST-000352,SEC-000382,FEE,DUPLICATE_BOOKING,-33.30,GBP,OPEN,2026-06-29T15:38:54,520,N,RECON_POSITION,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000136,ACC-0000439,CUST-000341,,CASH,EXTERNAL_STATEMENT_MISMATCH,1237.90,USD,INVESTIGATING,2026-04-09T16:59:25,2463,Y,RECON_CASH,REC-020,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000137,ACC-0000543,CUST-000059,,CASH,PRICE_DIFFERENCE,170.28,USD,INVESTIGATING,2026-04-05T15:36:15,2560,Y,RECON_CASH,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000138,ACC-0000081,CUST-000202,SEC-000352,FX,MISSING_BOOKING,297.57,SGD,INVESTIGATING,2026-06-12T23:37:26,920,Y,RECON_POSITION,REC-056,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000139,ACC-0000604,CUST-000068,SEC-000399,NAV,MISSING_BOOKING,-196.93,GBP,INVESTIGATING,2026-07-02T02:53:18,461,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000140,ACC-0000679,CUST-000478,SEC-000025,POSITION,PRICE_DIFFERENCE,-297.66,GBP,OPEN,2026-05-03T20:05:46,1883,Y,RECON_POSITION,REC-034,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000141,ACC-0000247,CUST-000274,,CASH,EXTERNAL_STATEMENT_MISMATCH,-83.15,CAD,RESOLVED,2026-04-14T18:47:55,2341,Y,RECON_CASH,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000142,ACC-0000184,CUST-000399,,CASH,PRICE_DIFFERENCE,-257.82,JPY,OPEN,2026-06-22T04:43:09,699,Y,RECON_CASH,REC-038,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000143,ACC-0000489,CUST-000145,,CASH,MISSING_BOOKING,1021.55,USD,OPEN,2026-06-13T09:43:49,910,Y,RECON_CASH,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000144,ACC-0000031,CUST-000209,,CASH,TIMING_DIFFERENCE,596.50,EUR,OPEN,2026-05-24T02:08:40,1397,Y,RECON_CASH,REC-058,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000145,ACC-0000071,CUST-000433,SEC-000456,POSITION,EXTERNAL_STATEMENT_MISMATCH,-211.58,CAD,INVESTIGATING,2026-07-05T05:13:04,386,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000146,ACC-0000608,CUST-000388,SEC-000389,NAV,DUPLICATE_BOOKING,-169.58,USD,RESOLVED,2026-04-24T05:28:28,2114,Y,RECON_POSITION,REC-009,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000147,ACC-0000110,CUST-000281,SEC-000184,CORPORATE_ACTION,UNMATCHED_CORPORATE_ACTION,37.50,GBP,INVESTIGATING,2026-06-04T19:05:29,1116,N,RECON_POSITION,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000148,ACC-0000962,CUST-000029,SEC-000492,NAV,EXTERNAL_STATEMENT_MISMATCH,127.83,USD,OPEN,2026-06-11T07:11:44,960,Y,RECON_POSITION,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000149,ACC-0000246,CUST-000386,SEC-000273,FEE,EXTERNAL_STATEMENT_MISMATCH,-241.35,USD,INVESTIGATING,2026-04-21T01:50:58,2190,Y,RECON_POSITION,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000150,ACC-0000274,CUST-000488,SEC-000404,POSITION,DUPLICATE_BOOKING,-523.05,USD,INVESTIGATING,2026-07-14T15:55:45,160,Y,RECON_POSITION,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000151,ACC-0000299,CUST-000121,SEC-000266,FX,TIMING_DIFFERENCE,-125.65,GBP,INVESTIGATING,2026-06-02T04:01:57,1179,Y,RECON_POSITION,REC-057,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000152,ACC-0000913,CUST-000492,SEC-000360,POSITION,EXTERNAL_STATEMENT_MISMATCH,-381.31,USD,PENDING_EXTERNAL,2026-05-30T05:11:14,1250,Y,RECON_POSITION,REC-034,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000153,ACC-0000187,CUST-000149,,CASH,PRICE_DIFFERENCE,-330.81,AUD,ESCALATED,2026-07-08T03:48:02,316,Y,RECON_CASH,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000154,ACC-0000364,CUST-000080,SEC-000166,POSITION,DUPLICATE_BOOKING,-403.24,USD,RESOLVED,2026-05-14T05:50:56,1634,Y,RECON_POSITION,REC-056,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000155,ACC-0000556,CUST-000020,SEC-000031,CORPORATE_ACTION,TIMING_DIFFERENCE,-75.70,EUR,INVESTIGATING,2026-06-14T01:27:20,894,Y,RECON_POSITION,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000156,ACC-0000425,CUST-000476,SEC-000458,FX,DUPLICATE_BOOKING,1116.65,EUR,INVESTIGATING,2026-04-05T20:22:25,2555,Y,RECON_POSITION,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000157,ACC-0000245,CUST-000202,SEC-000494,FX,PRICE_DIFFERENCE,139.45,SGD,INVESTIGATING,2026-07-02T14:46:21,449,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000158,ACC-0000448,CUST-000258,,CASH,PRICE_DIFFERENCE,243.42,JPY,INVESTIGATING,2026-05-10T08:09:17,1727,Y,RECON_CASH,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000159,ACC-0000934,CUST-000461,SEC-000293,POSITION,PRICE_DIFFERENCE,11.34,USD,RESOLVED,2026-04-28T05:04:22,2018,N,RECON_POSITION,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000160,ACC-0000162,CUST-000257,,CASH,UNMATCHED_CORPORATE_ACTION,-99.86,USD,RESOLVED,2026-07-16T06:45:22,121,Y,RECON_CASH,REC-026,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000161,ACC-0000762,CUST-000198,SEC-000166,CORPORATE_ACTION,MISSING_BOOKING,103.78,USD,INVESTIGATING,2026-06-28T15:26:18,544,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000162,ACC-0000117,CUST-000491,SEC-000034,FX,PRICE_DIFFERENCE,-347.26,EUR,OPEN,2026-04-27T14:55:37,2033,Y,RECON_POSITION,REC-040,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000163,ACC-0000260,CUST-000366,,CASH,EXTERNAL_STATEMENT_MISMATCH,637.14,USD,INVESTIGATING,2026-06-09T08:25:51,1007,Y,RECON_CASH,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000164,ACC-0000837,CUST-000114,SEC-000057,CORPORATE_ACTION,DUPLICATE_BOOKING,66.17,CAD,INVESTIGATING,2026-05-05T04:37:33,1851,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000165,ACC-0000202,CUST-000366,,CASH,UNMATCHED_CORPORATE_ACTION,101.95,USD,RESOLVED,2026-07-03T03:55:42,436,Y,RECON_CASH,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000166,ACC-0000487,CUST-000031,SEC-000436,FEE,UNMATCHED_CORPORATE_ACTION,-200.81,EUR,INVESTIGATING,2026-06-17T18:27:20,805,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000167,ACC-0000401,CUST-000041,SEC-000490,POSITION,TIMING_DIFFERENCE,26.36,EUR,INVESTIGATING,2026-05-25T01:44:55,1374,N,RECON_POSITION,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000168,ACC-0000857,CUST-000252,SEC-000203,FX,TIMING_DIFFERENCE,52.91,USD,PENDING_EXTERNAL,2026-06-13T00:08:46,919,Y,RECON_POSITION,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000169,ACC-0000840,CUST-000103,SEC-000178,FX,FX_RATE_DIFFERENCE,-35.40,USD,PENDING_EXTERNAL,2026-04-29T09:43:55,1990,N,RECON_POSITION,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000170,ACC-0000353,CUST-000294,SEC-000054,FX,DUPLICATE_BOOKING,280.79,AUD,RESOLVED,2026-06-22T23:24:23,680,Y,RECON_POSITION,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000171,ACC-0000108,CUST-000088,SEC-000147,POSITION,UNMATCHED_CORPORATE_ACTION,32.22,AUD,OPEN,2026-07-16T19:33:50,108,N,RECON_POSITION,REC-055,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000172,ACC-0000550,CUST-000302,SEC-000020,POSITION,EXTERNAL_STATEMENT_MISMATCH,135.21,USD,PENDING_EXTERNAL,2026-07-16T19:41:21,108,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000173,ACC-0000693,CUST-000233,SEC-000014,NAV,EXTERNAL_STATEMENT_MISMATCH,-155.08,USD,INVESTIGATING,2026-06-16T12:37:08,835,Y,RECON_POSITION,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000174,ACC-0000257,CUST-000164,SEC-000217,CORPORATE_ACTION,FX_RATE_DIFFERENCE,-56.43,CAD,INVESTIGATING,2026-05-18T09:56:38,1534,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000175,ACC-0000097,CUST-000409,SEC-000131,POSITION,DUPLICATE_BOOKING,121.32,USD,INVESTIGATING,2026-04-17T09:08:50,2278,Y,RECON_POSITION,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000176,ACC-0000262,CUST-000333,SEC-000302,FEE,PRICE_DIFFERENCE,-276.97,GBP,INVESTIGATING,2026-04-23T01:19:04,2142,Y,RECON_POSITION,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000177,ACC-0000189,CUST-000464,SEC-000357,POSITION,DUPLICATE_BOOKING,-63.33,AUD,ESCALATED,2026-07-10T06:56:36,265,Y,RECON_POSITION,REC-041,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000178,ACC-0000529,CUST-000150,SEC-000177,CORPORATE_ACTION,PRICE_DIFFERENCE,435.95,AUD,INVESTIGATING,2026-05-13T00:44:51,1663,Y,RECON_POSITION,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000179,ACC-0000961,CUST-000439,SEC-000109,POSITION,DUPLICATE_BOOKING,1657.34,CAD,RESOLVED,2026-06-19T15:11:00,760,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000180,ACC-0000114,CUST-000198,,CASH,UNMATCHED_CORPORATE_ACTION,127.14,USD,INVESTIGATING,2026-06-13T11:58:16,908,Y,RECON_CASH,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000181,ACC-0000030,CUST-000012,SEC-000167,NAV,MISSING_BOOKING,-120.84,GBP,INVESTIGATING,2026-07-14T19:02:30,156,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000182,ACC-0000203,CUST-000116,,CASH,MISSING_BOOKING,159.08,CAD,PENDING_EXTERNAL,2026-07-16T20:03:20,107,Y,RECON_CASH,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000183,ACC-0000796,CUST-000275,SEC-000168,POSITION,EXTERNAL_STATEMENT_MISMATCH,-91.23,USD,OPEN,2026-05-11T14:06:08,1697,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000184,ACC-0000911,CUST-000101,SEC-000130,POSITION,MISSING_BOOKING,78.59,EUR,OPEN,2026-07-12T06:13:03,217,Y,RECON_POSITION,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000185,ACC-0000615,CUST-000201,SEC-000350,NAV,DUPLICATE_BOOKING,543.91,USD,OPEN,2026-06-01T09:04:01,1198,Y,RECON_POSITION,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000186,ACC-0000572,CUST-000314,SEC-000242,POSITION,FX_RATE_DIFFERENCE,261.66,USD,INVESTIGATING,2026-06-17T10:37:50,813,Y,RECON_POSITION,REC-022,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000187,ACC-0000891,CUST-000296,SEC-000130,POSITION,TIMING_DIFFERENCE,-941.96,USD,RESOLVED,2026-05-09T06:19:59,1753,Y,RECON_POSITION,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000188,ACC-0000704,CUST-000195,SEC-000165,NAV,FX_RATE_DIFFERENCE,-742.54,CAD,INVESTIGATING,2026-04-16T07:10:31,2304,Y,RECON_POSITION,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000189,ACC-0000583,CUST-000080,,CASH,FX_RATE_DIFFERENCE,-220.74,USD,RESOLVED,2026-04-08T18:40:39,2485,Y,RECON_CASH,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000190,ACC-0000007,CUST-000216,SEC-000224,POSITION,UNMATCHED_CORPORATE_ACTION,268.48,CAD,RESOLVED,2026-05-12T20:57:32,1667,Y,RECON_POSITION,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000191,ACC-0000653,CUST-000007,,CASH,TIMING_DIFFERENCE,675.43,USD,PENDING_EXTERNAL,2026-04-29T10:08:22,1989,Y,RECON_CASH,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000192,ACC-0000539,CUST-000459,SEC-000381,FX,MISSING_BOOKING,21.33,USD,INVESTIGATING,2026-04-03T23:37:47,2600,N,RECON_POSITION,REC-019,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000193,ACC-0000955,CUST-000254,SEC-000280,POSITION,EXTERNAL_STATEMENT_MISMATCH,757.70,CAD,ESCALATED,2026-04-24T12:51:29,2107,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000194,ACC-0000044,CUST-000335,SEC-000074,FEE,MISSING_BOOKING,135.34,USD,OPEN,2026-05-25T20:26:50,1355,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000195,ACC-0000874,CUST-000240,,CASH,PRICE_DIFFERENCE,24.54,USD,OPEN,2026-04-21T06:50:16,2185,N,RECON_CASH,REC-048,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000196,ACC-0000251,CUST-000338,SEC-000404,POSITION,MISSING_BOOKING,-946.74,EUR,INVESTIGATING,2026-04-22T01:52:10,2166,Y,RECON_POSITION,REC-022,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000197,ACC-0000007,CUST-000216,SEC-000063,POSITION,UNMATCHED_CORPORATE_ACTION,-33.39,CAD,INVESTIGATING,2026-07-09T02:25:40,293,N,RECON_POSITION,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000198,ACC-0000040,CUST-000364,,CASH,MISSING_BOOKING,173.30,JPY,INVESTIGATING,2026-05-23T06:13:13,1417,Y,RECON_CASH,REC-015,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000199,ACC-0000144,CUST-000458,SEC-000172,CORPORATE_ACTION,DUPLICATE_BOOKING,-305.78,USD,PENDING_EXTERNAL,2026-05-31T09:58:03,1222,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000200,ACC-0000228,CUST-000020,SEC-000084,FX,EXTERNAL_STATEMENT_MISMATCH,-693.91,EUR,OPEN,2026-04-16T12:07:56,2299,Y,RECON_POSITION,REC-026,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000201,ACC-0000407,CUST-000060,,CASH,TIMING_DIFFERENCE,-545.28,GBP,RESOLVED,2026-07-13T21:05:01,178,Y,RECON_CASH,REC-042,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000202,ACC-0000856,CUST-000349,SEC-000312,NAV,UNMATCHED_CORPORATE_ACTION,294.22,USD,PENDING_EXTERNAL,2026-06-19T10:13:43,765,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000203,ACC-0000670,CUST-000394,,CASH,DUPLICATE_BOOKING,-568.05,CAD,PENDING_EXTERNAL,2026-06-09T09:37:27,1006,Y,RECON_CASH,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000204,ACC-0000197,CUST-000215,SEC-000094,FX,EXTERNAL_STATEMENT_MISMATCH,-162.49,CAD,RESOLVED,2026-05-06T07:41:27,1824,Y,RECON_POSITION,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000205,ACC-0000510,CUST-000369,SEC-000188,POSITION,FX_RATE_DIFFERENCE,-550.89,CAD,PENDING_EXTERNAL,2026-06-04T10:29:48,1125,Y,RECON_POSITION,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000206,ACC-0000550,CUST-000302,SEC-000435,CORPORATE_ACTION,MISSING_BOOKING,-1760.16,USD,RESOLVED,2026-05-25T01:46:02,1374,Y,RECON_POSITION,REC-016,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000207,ACC-0000108,CUST-000088,SEC-000372,CORPORATE_ACTION,MISSING_BOOKING,9.61,AUD,INVESTIGATING,2026-05-16T11:40:42,1580,N,RECON_POSITION,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000208,ACC-0000236,CUST-000116,SEC-000325,POSITION,PRICE_DIFFERENCE,297.33,CAD,OPEN,2026-07-20T23:29:56,8,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000209,ACC-0000508,CUST-000298,SEC-000046,FEE,TIMING_DIFFERENCE,399.87,USD,RESOLVED,2026-06-05T08:40:03,1103,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000210,ACC-0000825,CUST-000412,,CASH,FX_RATE_DIFFERENCE,-1208.01,USD,OPEN,2026-06-05T23:01:37,1088,Y,RECON_CASH,REC-058,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000211,ACC-0000291,CUST-000096,SEC-000325,POSITION,DUPLICATE_BOOKING,-142.90,USD,INVESTIGATING,2026-04-20T03:44:36,2212,Y,RECON_POSITION,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000212,ACC-0000437,CUST-000496,SEC-000132,CORPORATE_ACTION,DUPLICATE_BOOKING,-323.47,USD,PENDING_EXTERNAL,2026-05-22T13:20:50,1434,Y,RECON_POSITION,REC-015,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000213,ACC-0000737,CUST-000491,,CASH,MISSING_BOOKING,340.05,EUR,ESCALATED,2026-06-08T15:20:18,1024,Y,RECON_CASH,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000214,ACC-0000524,CUST-000243,,CASH,DUPLICATE_BOOKING,249.54,AUD,PENDING_EXTERNAL,2026-04-14T20:55:06,2339,Y,RECON_CASH,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000215,ACC-0000282,CUST-000128,SEC-000180,POSITION,DUPLICATE_BOOKING,-49.08,CAD,RESOLVED,2026-05-30T08:47:13,1247,N,RECON_POSITION,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000216,ACC-0000237,CUST-000378,,CASH,EXTERNAL_STATEMENT_MISMATCH,-266.73,JPY,PENDING_EXTERNAL,2026-06-04T14:35:30,1121,Y,RECON_CASH,REC-058,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000217,ACC-0000013,CUST-000455,SEC-000173,FEE,FX_RATE_DIFFERENCE,-42.75,USD,INVESTIGATING,2026-06-17T02:19:00,821,N,RECON_POSITION,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000218,ACC-0000816,CUST-000209,,CASH,MISSING_BOOKING,-600.94,EUR,INVESTIGATING,2026-04-07T08:33:25,2519,Y,RECON_CASH,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000219,ACC-0000658,CUST-000405,SEC-000431,FX,TIMING_DIFFERENCE,143.19,USD,OPEN,2026-06-08T10:18:22,1029,Y,RECON_POSITION,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000220,ACC-0000393,CUST-000199,SEC-000040,FX,PRICE_DIFFERENCE,-228.99,EUR,INVESTIGATING,2026-06-30T23:04:50,488,Y,RECON_POSITION,REC-016,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000221,ACC-0000686,CUST-000186,SEC-000344,NAV,UNMATCHED_CORPORATE_ACTION,97.84,JPY,INVESTIGATING,2026-06-04T02:51:59,1133,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
